invoice_date,client_id,products,total_amount,invoice_number
"43649,3715277778",471,"[{'product_id': 481, 'quantity': 2, 'price': 20.92}, {'product_id': 1439, 'quantity': 4, 'price': 39.44}]","199,6",FAC/2019/0430
"43649,4569444444",550,"[{'product_id': 1224, 'quantity': 2, 'price': 23.12}, {'product_id': 1203, 'quantity': 3, 'price': 92.73}, {'product_id': 336, 'quantity': 1, 'price': 30.05}, {'product_id': 775, 'quantity': 1, 'price': 9.14}]","363,62",FAC/2019/0431
"43649,4756944444",599,"[{'product_id': 1721, 'quantity': 1, 'price': 16.94}]","16,94",FAC/2019/0432
"43650,0784722222",34,"[{'product_id': 1015, 'quantity': 1, 'price': 10.95}, {'product_id': 407, 'quantity': 4, 'price': 122.49}, {'product_id': 26, 'quantity': 4, 'price': 63.15}]","753,51",FAC/2019/0433
"43650,4756944444",743,"[{'product_id': 72, 'quantity': 2, 'price': 33.58}]","67,16",FAC/2019/0434
"43650,6222222222",992,"[{'product_id': 794, 'quantity': 1, 'price': 0.1}, {'product_id': 808, 'quantity': 1, 'price': 6.73}]","6,83",FAC/2019/0435
"43651,0777777778",56,"[{'product_id': 1396, 'quantity': 1, 'price': 20.28}, {'product_id': 1079, 'quantity': 3, 'price': 57.45}, {'product_id': 762, 'quantity': 1, 'price': 51.12}]","243,75",FAC/2019/0436
"43651,1354166667",486,"[{'product_id': 1748, 'quantity': 1, 'price': 10.19}, {'product_id': 1290, 'quantity': 1, 'price': 48.49}, {'product_id': 280, 'quantity': 2, 'price': 112.03}, {'product_id': 795, 'quantity': 2, 'price': 395.91}]","1074,56",FAC/2019/0437
"43651,8375",687,"[{'product_id': 273, 'quantity': 1, 'price': 796.22}]","796,22",FAC/2019/0438
"43652,1055555556",738,"[{'product_id': 517, 'quantity': 4, 'price': 34.2}, {'product_id': 1179, 'quantity': 4, 'price': 726.52}]","3042,88",FAC/2019/0439
"43653,5069444444",226,"[{'product_id': 1916, 'quantity': 4, 'price': 389.44}, {'product_id': 1866, 'quantity': 4, 'price': 146.69}]","2144,52",FAC/2019/0440
"43653,7902777778",218,"[{'product_id': 1132, 'quantity': 3, 'price': 51.94}, {'product_id': 908, 'quantity': 1, 'price': 28.03}, {'product_id': 961, 'quantity': 2, 'price': 111.67}]","407,19",FAC/2019/0441
"43654,2777777778",504,"[{'product_id': 1233, 'quantity': 3, 'price': 13.13}, {'product_id': 668, 'quantity': 2, 'price': 53.39}, {'product_id': 1072, 'quantity': 2, 'price': 79.22}, {'product_id': 1441, 'quantity': 1, 'price': 0.1}, {'product_id': 75, 'quantity': 3, 'price': 0.1}]","305,01",FAC/2019/0442
"43654,3118055556",282,"[{'product_id': 1575, 'quantity': 1, 'price': 1.83}]","1,83",FAC/2019/0443
"43654,8326388889",486,"[{'product_id': 1980, 'quantity': 4, 'price': 9.96}, {'product_id': 383, 'quantity': 4, 'price': 183.07}, {'product_id': 1866, 'quantity': 4, 'price': 146.69}, {'product_id': 1694, 'quantity': 2, 'price': 68.15}]","1495,18",FAC/2019/0444
"43655,1159722222",374,"[{'product_id': 1546, 'quantity': 2, 'price': 326.24}, {'product_id': 1695, 'quantity': 3, 'price': 228.56}, {'product_id': 1519, 'quantity': 1, 'price': 653.79}, {'product_id': 136, 'quantity': 4, 'price': 11.69}, {'product_id': 1864, 'quantity': 3, 'price': 173.1}]","2558,01",FAC/2019/0445
"43655,1465277778",279,"[{'product_id': 55, 'quantity': 2, 'price': 6.49}, {'product_id': 1712, 'quantity': 3, 'price': 32.36}, {'product_id': 788, 'quantity': 4, 'price': 100.26}, {'product_id': 278, 'quantity': 4, 'price': 6.36}, {'product_id': 1612, 'quantity': 1, 'price': 78.44}]","614,98",FAC/2019/0446
"43655,4458333333",40,"[{'product_id': 257, 'quantity': 1, 'price': 15.49}, {'product_id': 906, 'quantity': 2, 'price': 102.08}, {'product_id': 221, 'quantity': 2, 'price': 37.2}, {'product_id': 129, 'quantity': 2, 'price': 14.3}, {'product_id': 59, 'quantity': 4, 'price': 15.55}]","384,85",FAC/2019/0447
"43655,4854166667",915,"[{'product_id': 250, 'quantity': 4, 'price': 89.34}, {'product_id': 1598, 'quantity': 1, 'price': 24.85}, {'product_id': 352, 'quantity': 4, 'price': 18.66}, {'product_id': 2, 'quantity': 1, 'price': 23.2}]","480,05",FAC/2019/0448
"43655,8819444444",484,"[{'product_id': 575, 'quantity': 1, 'price': 20.24}, {'product_id': 410, 'quantity': 4, 'price': 0.1}, {'product_id': 160, 'quantity': 3, 'price': 35.49}, {'product_id': 1132, 'quantity': 1, 'price': 51.94}]","179,05",FAC/2019/0449
"43656,5784722222",606,"[{'product_id': 1494, 'quantity': 2, 'price': 13.47}, {'product_id': 348, 'quantity': 4, 'price': 37.38}, {'product_id': 1139, 'quantity': 4, 'price': 267.88}, {'product_id': 470, 'quantity': 2, 'price': 9.5}]","1266,98",FAC/2019/0450
"43656,8743055556",641,"[{'product_id': 415, 'quantity': 1, 'price': 12.59}]","12,59",FAC/2019/0451
"43657,2590277778",772,"[{'product_id': 656, 'quantity': 1, 'price': 24.47}]","24,47",FAC/2019/0452
"43658,2208333333",895,"[{'product_id': 1789, 'quantity': 3, 'price': 123.28}, {'product_id': 1706, 'quantity': 1, 'price': 13.31}]","383,15",FAC/2019/0453
"43658,8138888889",168,"[{'product_id': 1667, 'quantity': 1, 'price': 116.42}, {'product_id': 524, 'quantity': 1, 'price': 18.34}, {'product_id': 248, 'quantity': 2, 'price': 70.99}, {'product_id': 870, 'quantity': 2, 'price': 77.71}]","432,16",FAC/2019/0454
"43659,0826388889",87,"[{'product_id': 225, 'quantity': 3, 'price': 280.49}]","841,47",FAC/2019/0455
"43659,6215277778",121,"[{'product_id': 1583, 'quantity': 3, 'price': 422.14}, {'product_id': 502, 'quantity': 3, 'price': 14.37}, {'product_id': 1434, 'quantity': 1, 'price': 45.42}, {'product_id': 1761, 'quantity': 2, 'price': 20.58}, {'product_id': 177, 'quantity': 2, 'price': 77.43}]","1550,97",FAC/2019/0456
"43660,7694444444",178,"[{'product_id': 1880, 'quantity': 4, 'price': 57.96}]","231,84",FAC/2019/0457
"43660,8",897,"[{'product_id': 852, 'quantity': 1, 'price': 11.84}, {'product_id': 1373, 'quantity': 1, 'price': 20.68}, {'product_id': 549, 'quantity': 3, 'price': 0.1}]","32,82",FAC/2019/0458
"43661,16875",949,"[{'product_id': 589, 'quantity': 2, 'price': 15.42}]","30,84",FAC/2019/0459
"43661,4243055556",833,"[{'product_id': 1472, 'quantity': 4, 'price': 17.23}, {'product_id': 1417, 'quantity': 4, 'price': 0.1}, {'product_id': 1669, 'quantity': 4, 'price': 74.76}, {'product_id': 831, 'quantity': 1, 'price': 133.89}, {'product_id': 1055, 'quantity': 4, 'price': 684.62}]","3240,73",FAC/2019/0460
"43661,5541666667",391,"[{'product_id': 1320, 'quantity': 4, 'price': 35.53}, {'product_id': 1365, 'quantity': 4, 'price': 0.1}]","142,52",FAC/2019/0461
"43661,6923611111",856,"[{'product_id': 576, 'quantity': 2, 'price': 16.19}]","32,38",FAC/2019/0462
"43662,1284722222",349,"[{'product_id': 1581, 'quantity': 2, 'price': 34.31}, {'product_id': 891, 'quantity': 3, 'price': 16.1}, {'product_id': 982, 'quantity': 4, 'price': 53.33}, {'product_id': 1098, 'quantity': 2, 'price': 56.99}, {'product_id': 1440, 'quantity': 3, 'price': 29.58}]","532,96",FAC/2019/0463
"43662,825",455,"[{'product_id': 313, 'quantity': 1, 'price': 139.14}, {'product_id': 1157, 'quantity': 2, 'price': 0.1}, {'product_id': 1488, 'quantity': 1, 'price': 1.04}, {'product_id': 3, 'quantity': 1, 'price': 26.64}]","167,02",FAC/2019/0464
"43663,1319444444",553,"[{'product_id': 1505, 'quantity': 2, 'price': 19.36}, {'product_id': 1502, 'quantity': 1, 'price': 33.78}]","72,5",FAC/2019/0465
"43663,85625",872,"[{'product_id': 1133, 'quantity': 4, 'price': 2.22}, {'product_id': 1184, 'quantity': 1, 'price': 32.32}, {'product_id': 291, 'quantity': 4, 'price': 87.86}, {'product_id': 832, 'quantity': 3, 'price': 39.46}, {'product_id': 876, 'quantity': 3, 'price': 11.9}]","546,72",FAC/2019/0466
"43664,3354166667",853,"[{'product_id': 1054, 'quantity': 1, 'price': 59.49}, {'product_id': 1908, 'quantity': 4, 'price': 4.41}, {'product_id': 1457, 'quantity': 2, 'price': 69.67}, {'product_id': 1088, 'quantity': 1, 'price': 5.78}]","222,25",FAC/2019/0467
"43665,3173611111",627,"[{'product_id': 1458, 'quantity': 3, 'price': 63.02}, {'product_id': 1602, 'quantity': 4, 'price': 21.33}, {'product_id': 158, 'quantity': 1, 'price': 27.25}]","301,63",FAC/2019/0468
"43666,6166666667",71,"[{'product_id': 1360, 'quantity': 3, 'price': 462.54}, {'product_id': 1252, 'quantity': 3, 'price': 33.72}, {'product_id': 1457, 'quantity': 4, 'price': 69.67}, {'product_id': 364, 'quantity': 3, 'price': 7.33}]","1789,45",FAC/2019/0469
"43666,85625",328,"[{'product_id': 1582, 'quantity': 3, 'price': 213.5}, {'product_id': 1406, 'quantity': 3, 'price': 566.24}, {'product_id': 1506, 'quantity': 3, 'price': 162.14}, {'product_id': 1794, 'quantity': 1, 'price': 16.52}]","2842,16",FAC/2019/0470
"43667,09375",974,"[{'product_id': 307, 'quantity': 1, 'price': 19.59}, {'product_id': 714, 'quantity': 2, 'price': 22.6}, {'product_id': 1168, 'quantity': 2, 'price': 174.97}, {'product_id': 1026, 'quantity': 4, 'price': 258.58}, {'product_id': 647, 'quantity': 1, 'price': 431.78}]","1880,83",FAC/2019/0471
"43668,0541666667",199,"[{'product_id': 541, 'quantity': 3, 'price': 79.84}]","239,52",FAC/2019/0472
"43669,0486111111",591,"[{'product_id': 144, 'quantity': 1, 'price': 341.83}]","341,83",FAC/2019/0473
"43669,2638888889",630,"[{'product_id': 1409, 'quantity': 4, 'price': 340.27}, {'product_id': 1476, 'quantity': 3, 'price': 607.41}, {'product_id': 1041, 'quantity': 1, 'price': 50.04}, {'product_id': 1252, 'quantity': 3, 'price': 33.72}]","3334,51",FAC/2019/0474
"43670,0458333333",404,"[{'product_id': 1681, 'quantity': 1, 'price': 36.15}]","36,15",FAC/2019/0475
"43670,1527777778",678,"[{'product_id': 293, 'quantity': 1, 'price': 110.38}, {'product_id': 388, 'quantity': 1, 'price': 51.4}]","161,78",FAC/2019/0476
"43670,2361111111",905,"[{'product_id': 186, 'quantity': 1, 'price': 42.31}, {'product_id': 68, 'quantity': 3, 'price': 9.29}, {'product_id': 1625, 'quantity': 1, 'price': 8.81}, {'product_id': 335, 'quantity': 2, 'price': 846.04}, {'product_id': 1748, 'quantity': 2, 'price': 10.19}]","1791,45",FAC/2019/0477
"43670,25",812,"[{'product_id': 1853, 'quantity': 3, 'price': 58.33}]","174,99",FAC/2019/0478
"43670,4923611111",786,"[{'product_id': 48, 'quantity': 2, 'price': 31.02}, {'product_id': 1139, 'quantity': 1, 'price': 267.88}]","329,92",FAC/2019/0479
"43671,0125",678,"[{'product_id': 1613, 'quantity': 3, 'price': 0.1}, {'product_id': 1957, 'quantity': 3, 'price': 37.51}, {'product_id': 1835, 'quantity': 1, 'price': 320.85}]","433,68",FAC/2019/0480
"43671,3736111111",812,"[{'product_id': 1708, 'quantity': 3, 'price': 39.47}, {'product_id': 467, 'quantity': 1, 'price': 29.84}, {'product_id': 1809, 'quantity': 2, 'price': 3.71}, {'product_id': 698, 'quantity': 2, 'price': 4.61}]","164,89",FAC/2019/0481
"43671,5555555556",170,"[{'product_id': 1664, 'quantity': 4, 'price': 40.36}, {'product_id': 1708, 'quantity': 4, 'price': 39.47}, {'product_id': 1254, 'quantity': 4, 'price': 0.1}, {'product_id': 1264, 'quantity': 2, 'price': 63.34}, {'product_id': 1000, 'quantity': 4, 'price': 28.04}]","558,56",FAC/2019/0482
"43671,7020833333",589,"[{'product_id': 867, 'quantity': 1, 'price': 6.62}, {'product_id': 1423, 'quantity': 2, 'price': 37.9}, {'product_id': 1905, 'quantity': 4, 'price': 20.8}, {'product_id': 1956, 'quantity': 2, 'price': 76.82}, {'product_id': 470, 'quantity': 2, 'price': 9.5}]","338,26",FAC/2019/0483
"43672,4201388889",468,"[{'product_id': 1579, 'quantity': 2, 'price': 29.87}, {'product_id': 1512, 'quantity': 2, 'price': 21.16}, {'product_id': 1586, 'quantity': 1, 'price': 82.5}, {'product_id': 290, 'quantity': 4, 'price': 116.73}]","651,48",FAC/2019/0484
"43672,5104166667",977,"[{'product_id': 1210, 'quantity': 2, 'price': 44.06}]","88,12",FAC/2019/0485
"43673,0756944445",271,"[{'product_id': 562, 'quantity': 3, 'price': 17.83}]","53,49",FAC/2019/0486
"43673,2770833333",155,"[{'product_id': 403, 'quantity': 2, 'price': 20.92}, {'product_id': 1968, 'quantity': 4, 'price': 2.12}, {'product_id': 39, 'quantity': 1, 'price': 10.45}, {'product_id': 721, 'quantity': 1, 'price': 9.09}, {'product_id': 978, 'quantity': 4, 'price': 12.45}]","119,66",FAC/2019/0487
"43673,8270833333",644,"[{'product_id': 601, 'quantity': 4, 'price': 185.83}, {'product_id': 1281, 'quantity': 3, 'price': 103.84}, {'product_id': 1634, 'quantity': 4, 'price': 12.02}, {'product_id': 1367, 'quantity': 4, 'price': 73.13}]","1395,44",FAC/2019/0488
"43673,9048611111",158,"[{'product_id': 212, 'quantity': 3, 'price': 35.44}, {'product_id': 1853, 'quantity': 2, 'price': 58.33}, {'product_id': 1952, 'quantity': 1, 'price': 19.54}, {'product_id': 858, 'quantity': 4, 'price': 7.38}]","272,04",FAC/2019/0489
"43673,9555555556",484,"[{'product_id': 1756, 'quantity': 1, 'price': 33.86}]","33,86",FAC/2019/0490
"43674,3243055556",468,"[{'product_id': 15, 'quantity': 1, 'price': 328.4}, {'product_id': 773, 'quantity': 4, 'price': 14.66}, {'product_id': 1714, 'quantity': 1, 'price': 9.4}, {'product_id': 1981, 'quantity': 2, 'price': 33.8}]","464,04",FAC/2019/0491
"43674,4270833333",115,"[{'product_id': 1985, 'quantity': 4, 'price': 15.47}, {'product_id': 184, 'quantity': 2, 'price': 12.23}]","86,34",FAC/2019/0492
"43674,8625",661,"[{'product_id': 554, 'quantity': 1, 'price': 45.85}, {'product_id': 1606, 'quantity': 1, 'price': 145.97}, {'product_id': 257, 'quantity': 4, 'price': 15.49}, {'product_id': 1364, 'quantity': 1, 'price': 18.22}, {'product_id': 466, 'quantity': 2, 'price': 6.79}]","285,58",FAC/2019/0493
"43675,3027777778",225,"[{'product_id': 1768, 'quantity': 1, 'price': 31.75}, {'product_id': 1495, 'quantity': 3, 'price': 22.24}]","98,47",FAC/2019/0494
"43675,5548611111",364,"[{'product_id': 530, 'quantity': 3, 'price': 70.16}, {'product_id': 134, 'quantity': 1, 'price': 0.1}, {'product_id': 515, 'quantity': 2, 'price': 438.23}]","1087,04",FAC/2019/0495
"43675,7458333333",38,"[{'product_id': 893, 'quantity': 4, 'price': 6.78}, {'product_id': 1185, 'quantity': 1, 'price': 0.37}, {'product_id': 316, 'quantity': 2, 'price': 35.39}, {'product_id': 84, 'quantity': 1, 'price': 77.75}]","176,02",FAC/2019/0496
"43676,7916666667",710,"[{'product_id': 1154, 'quantity': 3, 'price': 40.51}, {'product_id': 181, 'quantity': 2, 'price': 368.48}, {'product_id': 1235, 'quantity': 1, 'price': 11.75}]","870,24",FAC/2019/0497
"43676,8444444444",587,"[{'product_id': 1955, 'quantity': 4, 'price': 3.38}, {'product_id': 567, 'quantity': 1, 'price': 62.88}, {'product_id': 1037, 'quantity': 4, 'price': 28.24}, {'product_id': 439, 'quantity': 4, 'price': 14.33}, {'product_id': 1433, 'quantity': 2, 'price': 11.22}]","269,12",FAC/2019/0498
"43677,6625",68,"[{'product_id': 1904, 'quantity': 2, 'price': 20.09}, {'product_id': 249, 'quantity': 4, 'price': 75.03}]","340,3",FAC/2019/0499
"43678,0180555556",939,"[{'product_id': 1247, 'quantity': 2, 'price': 5.21}, {'product_id': 33, 'quantity': 3, 'price': 29.96}, {'product_id': 470, 'quantity': 4, 'price': 9.5}, {'product_id': 1518, 'quantity': 1, 'price': 174.04}, {'product_id': 1410, 'quantity': 1, 'price': 640.53}]","952,87",FAC/2019/0500
"43678,0277777778",848,"[{'product_id': 1139, 'quantity': 3, 'price': 267.88}, {'product_id': 1756, 'quantity': 4, 'price': 33.86}, {'product_id': 836, 'quantity': 1, 'price': 394.85}, {'product_id': 619, 'quantity': 2, 'price': 3.63}]","1341,19",FAC/2019/0501
"43679,2798611111",515,"[{'product_id': 1952, 'quantity': 2, 'price': 19.54}]","39,08",FAC/2019/0502
"43679,4388888889",847,"[{'product_id': 1872, 'quantity': 4, 'price': 70.07}, {'product_id': 1738, 'quantity': 2, 'price': 359.9}, {'product_id': 493, 'quantity': 3, 'price': 328.45}, {'product_id': 443, 'quantity': 2, 'price': 6.59}, {'product_id': 490, 'quantity': 3, 'price': 90.39}]","2269,78",FAC/2019/0503
"43681,0402777778",91,"[{'product_id': 250, 'quantity': 4, 'price': 89.34}, {'product_id': 1262, 'quantity': 3, 'price': 16.25}, {'product_id': 39, 'quantity': 1, 'price': 10.45}, {'product_id': 1406, 'quantity': 3, 'price': 566.24}, {'product_id': 1141, 'quantity': 3, 'price': 14.58}]","2159,02",FAC/2019/0504
"43681,5208333333",749,"[{'product_id': 254, 'quantity': 2, 'price': 18.17}, {'product_id': 317, 'quantity': 2, 'price': 324.83}, {'product_id': 776, 'quantity': 4, 'price': 17.57}, {'product_id': 1017, 'quantity': 2, 'price': 11.53}, {'product_id': 1413, 'quantity': 1, 'price': 367.81}]","1147,15",FAC/2019/0505
"43683,0229166667",515,"[{'product_id': 1340, 'quantity': 2, 'price': 14.49}, {'product_id': 1994, 'quantity': 1, 'price': 101.68}, {'product_id': 154, 'quantity': 3, 'price': 17.82}, {'product_id': 1958, 'quantity': 3, 'price': 16.42}, {'product_id': 1697, 'quantity': 2, 'price': 14.23}]","261,84",FAC/2019/0506
"43683,1381944444",405,"[{'product_id': 273, 'quantity': 3, 'price': 796.22}, {'product_id': 1358, 'quantity': 4, 'price': 27.9}, {'product_id': 1495, 'quantity': 4, 'price': 22.24}, {'product_id': 73, 'quantity': 3, 'price': 595.53}]","4375,81",FAC/2019/0507
"43683,6902777778",493,"[{'product_id': 1741, 'quantity': 1, 'price': 9.63}]","9,63",FAC/2019/0508
"43683,9888888889",609,"[{'product_id': 520, 'quantity': 1, 'price': 34.5}]","34,5",FAC/2019/0509
"43684,2479166667",145,"[{'product_id': 1346, 'quantity': 4, 'price': 85.41}]","341,64",FAC/2019/0510
"43684,5611111111",174,"[{'product_id': 148, 'quantity': 2, 'price': 49.59}]","99,18",FAC/2019/0511
"43684,7694444445",704,"[{'product_id': 1024, 'quantity': 2, 'price': 17.6}]","35,2",FAC/2019/0512
"43685,7076388889",147,"[{'product_id': 31, 'quantity': 3, 'price': 314.27}, {'product_id': 935, 'quantity': 1, 'price': 16.27}, {'product_id': 1818, 'quantity': 2, 'price': 0.94}, {'product_id': 1994, 'quantity': 4, 'price': 101.68}]","1367,68",FAC/2019/0513
"43685,7097222222",837,"[{'product_id': 1283, 'quantity': 4, 'price': 33.66}, {'product_id': 39, 'quantity': 4, 'price': 10.45}]","176,44",FAC/2019/0514
"43685,7680555556",544,"[{'product_id': 1905, 'quantity': 1, 'price': 20.8}, {'product_id': 307, 'quantity': 3, 'price': 19.59}]","79,57",FAC/2019/0515
"43685,8527777778",487,"[{'product_id': 1919, 'quantity': 2, 'price': 10.59}, {'product_id': 1452, 'quantity': 4, 'price': 38.53}]","175,3",FAC/2019/0516
"43686,1048611111",939,"[{'product_id': 1477, 'quantity': 2, 'price': 51.6}, {'product_id': 1148, 'quantity': 3, 'price': 58.01}, {'product_id': 1877, 'quantity': 4, 'price': 12.46}, {'product_id': 259, 'quantity': 2, 'price': 17.19}]","361,45",FAC/2019/0517
"43686,2194444444",905,"[{'product_id': 27, 'quantity': 1, 'price': 27.91}, {'product_id': 1143, 'quantity': 2, 'price': 13.31}]","54,53",FAC/2019/0518
"43687,2361111111",903,"[{'product_id': 1554, 'quantity': 4, 'price': 29.24}, {'product_id': 598, 'quantity': 2, 'price': 1.6}, {'product_id': 1356, 'quantity': 1, 'price': 0.1}, {'product_id': 648, 'quantity': 2, 'price': 20.8}, {'product_id': 1246, 'quantity': 4, 'price': 49.52}]","359,94",FAC/2019/0519
"43687,8854166667",949,"[{'product_id': 900, 'quantity': 1, 'price': 15.68}, {'product_id': 1140, 'quantity': 4, 'price': 6.38}, {'product_id': 1263, 'quantity': 3, 'price': 11.63}, {'product_id': 1579, 'quantity': 1, 'price': 29.87}]","105,96",FAC/2019/0520
"43688,5715277778",144,"[{'product_id': 995, 'quantity': 1, 'price': 45.79}, {'product_id': 521, 'quantity': 2, 'price': 13.9}, {'product_id': 360, 'quantity': 1, 'price': 43.69}, {'product_id': 1919, 'quantity': 2, 'price': 10.59}, {'product_id': 1588, 'quantity': 1, 'price': 21.66}]","160,12",FAC/2019/0521
"43689,0916666667",820,"[{'product_id': 1413, 'quantity': 2, 'price': 367.81}, {'product_id': 315, 'quantity': 4, 'price': 10.53}]","777,74",FAC/2019/0522
"43689,35625",348,"[{'product_id': 254, 'quantity': 3, 'price': 18.17}]","54,51",FAC/2019/0523
"43689,3819444444",286,"[{'product_id': 1529, 'quantity': 4, 'price': 46.9}]","187,6",FAC/2019/0524
"43689,7506944445",671,"[{'product_id': 1042, 'quantity': 1, 'price': 103.07}, {'product_id': 822, 'quantity': 2, 'price': 120.48}]","344,03",FAC/2019/0525
"43689,8979166667",856,"[{'product_id': 79, 'quantity': 4, 'price': 12.29}, {'product_id': 155, 'quantity': 4, 'price': 0.1}, {'product_id': 640, 'quantity': 4, 'price': 12.29}, {'product_id': 1534, 'quantity': 2, 'price': 0.1}, {'product_id': 1538, 'quantity': 2, 'price': 2.18}]","103,28",FAC/2019/0526
